location;Basel;Basel;Basel
lat;47,546944;47,546944;47,546944
lon;7,568918;7,568918;7,568918
asl;283,69672;283,69672;283,69672
variable;Temperature;Precipitation Total;Soil Moisture
unit;°C;mm;m³/m³
level;2 m elevation corrected;sfc;0-10 cm down
resolution;hourly;hourly;hourly
aggregation;None;None;None
timestamp;Basel Temperature [2 m elevation corrected];Basel Precipitation Total;Basel Soil Moisture [0-10 cm down]
2021-05-12T06:00:00;9,100529;0;0,309
2021-05-12T07:00:00;10,070529;0;0,306
2021-05-12T08:00:00;11,180529;0;0,304
2021-05-12T09:00:00;12,390529;0;0,302
2021-05-12T10:00:00;12,540529;0;0,3
2021-05-12T11:00:00;12,120529;0;0,299
2021-05-12T12:00:00;15,310529;0;0,273
2021-05-12T13:00:00;15,950529;0;0,271
2021-05-12T14:00:00;16,410528;0;0,27
2021-05-12T15:00:00;16,510529;0;0,269
2021-05-12T16:00:00;16,39053;0;0,267
2021-05-12T17:00:00;16,010529;0;0,267
2021-05-12T18:00:00;15,470529;0;0,266
2021-05-12T19:00:00;14,470529;0;0,266
2021-05-12T20:00:00;13,530529;0;0,266
2021-05-12T21:00:00;12,530529;0;0,266
2021-05-12T22:00:00;11,780529;0;0,266
2021-05-12T23:00:00;11,160529;0;0,267
2021-05-13T00:00:00;10,590529;0;0,267
2021-05-13T01:00:00;9,820529;0;0,267
2021-05-13T02:00:00;9,000529;0;0,267
2021-05-13T03:00:00;8,520529;0;0,267
2021-05-13T04:00:00;8,810529;0;0,267
2021-05-13T05:00:00;9,380529;0;0,267
2021-05-13T06:00:00;11,330529;0;0,267
2021-05-13T07:00:00;11,710529;0;0,267
2021-05-13T08:00:00;9,930529;0;0,266
2021-05-13T09:00:00;9,720529;0,5;0,27
2021-05-13T10:00:00;9,810529;0,6;0,274
2021-05-13T11:00:00;11,940529;0,1;0,275
2021-05-13T12:00:00;14,340529;0;0,262
2021-05-13T13:00:00;15,020529;0;0,261
2021-05-13T14:00:00;15,120529;0;0,26
2021-05-13T15:00:00;15,020529;0;0,259
2021-05-13T16:00:00;14,810529;0;0,258
2021-05-13T17:00:00;14,170529;0;0,257
2021-05-13T18:00:00;13,310529;0;0,256
2021-05-13T19:00:00;12,070529;0;0,256
2021-05-13T20:00:00;10,950529;0;0,256
2021-05-13T21:00:00;10,230529;0;0,256
2021-05-13T22:00:00;9,670529;0;0,256
2021-05-13T23:00:00;8,420529;0;0,256
2021-05-14T00:00:00;7,4105287;0;0,256
2021-05-14T01:00:00;6,8005285;0;0,256
2021-05-14T02:00:00;6,4805284;0;0,256
2021-05-14T03:00:00;6,3505287;0;0,256
2021-05-14T04:00:00;6,2805285;0;0,256
2021-05-14T05:00:00;6,7405286;0;0,256
2021-05-14T06:00:00;8,980529;0;0,256
2021-05-14T07:00:00;10,790529;0;0,256
2021-05-14T08:00:00;12,3005295;0;0,256
2021-05-14T09:00:00;13,910529;0;0,255
2021-05-14T10:00:00;14,210529;0;0,254
2021-05-14T11:00:00;15,040529;0;0,254
2021-05-14T12:00:00;13,490529;0;0,254
2021-05-14T13:00:00;11,340529;0,4;0,257
2021-05-14T14:00:00;11,920529;0,2;0,259
2021-05-14T15:00:00;12,920529;0,1;0,259
2021-05-14T16:00:00;13,630529;0;0,26
2021-05-14T17:00:00;13,370529;0;0,259
2021-05-14T18:00:00;13,190529;0;0,258
2021-05-14T19:00:00;12,630529;0;0,258
2021-05-14T20:00:00;11,200529;0;0,258
2021-05-14T21:00:00;10,320529;0;0,258
2021-05-14T22:00:00;9,570529;0;0,258
2021-05-14T23:00:00;7,8905287;0;0,258
2021-05-15T00:00:00;7,0205283;0;0,257
2021-05-15T01:00:00;5,790529;0;0,257
2021-05-15T02:00:00;5,7005286;0;0,257
2021-05-15T03:00:00;5,3605285;0;0,257
2021-05-15T04:00:00;5,7205286;0;0,257
2021-05-15T05:00:00;7,9005284;0;0,257
2021-05-15T06:00:00;10,150529;0;0,257
2021-05-15T07:00:00;12,680529;0;0,257
2021-05-15T08:00:00;13,850529;0;0,256
2021-05-15T09:00:00;14,650529;0;0,255
2021-05-15T10:00:00;14,590529;0;0,255
2021-05-15T11:00:00;15,280529;0;0,254
2021-05-15T12:00:00;14,590529;0;0,252
2021-05-15T13:00:00;13,650529;0;0,251
2021-05-15T14:00:00;12,760529;0;0,251
2021-05-15T15:00:00;11,420529;0,2;0,252
2021-05-15T16:00:00;12,760529;0,1;0,253
2021-05-15T17:00:00;13,060529;0;0,253
2021-05-15T18:00:00;12,210529;0,1;0,253
2021-05-15T19:00:00;11,290529;0,6;0,258
2021-05-15T20:00:00;10,940529;0;0,258
2021-05-15T21:00:00;9,860529;0;0,258
2021-05-15T22:00:00;10,030529;0;0,258
2021-05-15T23:00:00;9,970529;0;0,257
2021-05-16T00:00:00;9,630529;0;0,257
2021-05-16T01:00:00;8,830529;0;0,257
2021-05-16T02:00:00;9,220529;0;0,257
2021-05-16T03:00:00;8,750529;0;0,257
2021-05-16T04:00:00;7,8005285;0;0,257
2021-05-16T05:00:00;8,290529;0;0,257
2021-05-16T06:00:00;10,420529;0;0,256
2021-05-16T07:00:00;12,000529;0;0,256
2021-05-16T08:00:00;13,830529;0;0,256
2021-05-16T09:00:00;14,870529;0;0,256
2021-05-16T10:00:00;15,690529;0,1;0,257
2021-05-16T11:00:00;16,32053;0,6;0,261
2021-05-16T12:00:00;14,310529;0,1;0,281
2021-05-16T13:00:00;14,540529;0,2;0,282
2021-05-16T14:00:00;14,720529;0,4;0,283
2021-05-16T15:00:00;14,740529;0,5;0,287
2021-05-16T16:00:00;14,540529;0,4;0,288
2021-05-16T17:00:00;14,040529;0,2;0,289
2021-05-16T18:00:00;13,510529;0,2;0,289
2021-05-16T19:00:00;12,440529;0;0,288
2021-05-16T20:00:00;11,500529;0;0,286
2021-05-16T21:00:00;10,910529;0;0,285
2021-05-16T22:00:00;10,640529;0;0,284
2021-05-16T23:00:00;10,380529;0,2;0,285
2021-05-17T00:00:00;10,060529;0,3;0,286
2021-05-17T01:00:00;9,490529;0;0,286
2021-05-17T02:00:00;9,150529;0;0,285
2021-05-17T03:00:00;8,430529;0;0,284
2021-05-17T04:00:00;8,380529;0;0,284
2021-05-17T05:00:00;8,890529;0;0,283
2021-05-17T06:00:00;9,930529;0;0,282
2021-05-17T07:00:00;10,470529;0;0,281
2021-05-17T08:00:00;11,470529;0,1;0,281
2021-05-17T09:00:00;11,430529;0,1;0,281
2021-05-17T10:00:00;11,990529;0;0,28
2021-05-17T11:00:00;13,450529;0;0,278
2021-05-17T12:00:00;13,560529;0;0,289
2021-05-17T13:00:00;12,880529;0;0,288
2021-05-17T14:00:00;13,760529;0;0,288
2021-05-17T15:00:00;12,990529;0;0,287
2021-05-17T16:00:00;13,560529;0;0,286
2021-05-17T17:00:00;13,080529;0;0,284
2021-05-17T18:00:00;12,680529;0;0,284
2021-05-17T19:00:00;11,660529;0;0,283
2021-05-17T20:00:00;10,950529;0;0,283
2021-05-17T21:00:00;10,440529;0;0,283
2021-05-17T22:00:00;9,690529;0;0,283
2021-05-17T23:00:00;9,730529;0;0,283
2021-05-18T00:00:00;9,260529;0;0,283
2021-05-18T01:00:00;9,400529;0;0,283
2021-05-18T02:00:00;9,590529;0;0,283
2021-05-18T03:00:00;9,420529;0;0,283
2021-05-18T04:00:00;9,540529;0;0,283
2021-05-18T05:00:00;9,820529;0;0,283
2021-05-18T06:00:00;10,450529;0;0,283
2021-05-18T07:00:00;10,880529;0;0,283
2021-05-18T08:00:00;10,610529;0;0,282
2021-05-18T09:00:00;11,130529;0;0,282
2021-05-18T10:00:00;11,850529;0,1;0,282
2021-05-18T11:00:00;12,060529;0;0,281
2021-05-18T12:00:00;14,070529;0;0,28
2021-05-18T13:00:00;14,510529;0;0,278
2021-05-18T14:00:00;14,980529;0;0,277
2021-05-18T15:00:00;14,790529;0;0,275
2021-05-18T16:00:00;14,630529;0;0,274
2021-05-18T17:00:00;14,190529;0;0,272
2021-05-18T18:00:00;13,360529;0;0,272
2021-05-18T19:00:00;12,470529;0,1;0,273
2021-05-18T20:00:00;11,750529;0;0,273
2021-05-18T21:00:00;10,470529;0;0,273
2021-05-18T22:00:00;10,140529;0;0,273
2021-05-18T23:00:00;9,440529;0;0,273
2021-05-19T00:00:00;9,350529;0;0,272
2021-05-19T01:00:00;9,5505295;0;0,273
2021-05-19T02:00:00;9,020529;0;0,273
2021-05-19T03:00:00;9,140529;0;0,273
2021-05-19T04:00:00;8,390529;0;0,273
2021-05-19T05:00:00;8,890529;0,2;0,274
2021-05-19T06:00:00;10,640529;0,3;0,277
2021-05-19T07:00:00;11,000529;0,2;0,279
2021-05-19T08:00:00;11,070529;0,2;0,281
2021-05-19T09:00:00;12,260529;0;0,281
2021-05-19T10:00:00;12,270529;0;0,28
2021-05-19T11:00:00;12,540529;0;0,279
2021-05-19T12:00:00;11,660529;0,1;0,277
2021-05-19T13:00:00;12,720529;0;0,277
2021-05-19T14:00:00;11,5505295;0,1;0,277
2021-05-19T15:00:00;9,500529;0,3;0,279
2021-05-19T16:00:00;11,510529;0;0,278
2021-05-19T17:00:00;11,020529;0,3;0,28
2021-05-19T18:00:00;10,230529;0;0,279
2021-05-19T19:00:00;9,530529;0;0,279
2021-05-19T20:00:00;9,220529;0;0,279
2021-05-19T21:00:00;8,930529;0;0,279
2021-05-19T22:00:00;8,700529;0;0,278
2021-05-19T23:00:00;7,790529;0;0,278
2021-05-20T00:00:00;7,8905287;0;0,278
2021-05-20T01:00:00;8,580529;0;0,278
2021-05-20T02:00:00;8,390529;0;0,277
2021-05-20T03:00:00;8,5505295;0;0,277
2021-05-20T04:00:00;8,160529;0;0,277
2021-05-20T05:00:00;8,610529;0;0,277
2021-05-20T06:00:00;9,520529;0;0,277
2021-05-20T07:00:00;9,690529;0,2;0,278
2021-05-20T08:00:00;11,030529;0;0,278
2021-05-20T09:00:00;11,690529;0;0,277
2021-05-20T10:00:00;12,390529;0;0,276
2021-05-20T11:00:00;12,120529;0;0,275
2021-05-20T12:00:00;14,970529;0;0,279
2021-05-20T13:00:00;15,740529;0;0,277
2021-05-20T14:00:00;16,37053;0;0,276
2021-05-20T15:00:00;16,79053;0;0,275
2021-05-20T16:00:00;16,690529;0;0,274
2021-05-20T17:00:00;16,600529;0;0,273
2021-05-20T18:00:00;16,31053;0;0,273
2021-05-20T19:00:00;15,490529;0;0,272
2021-05-20T20:00:00;14,370529;0;0,272
2021-05-20T21:00:00;12,620529;0;0,272
2021-05-20T22:00:00;11,560529;0;0,272
2021-05-20T23:00:00;12,120529;0;0,272
2021-05-21T00:00:00;12,160529;0;0,272
2021-05-21T01:00:00;11,690529;0;0,272
2021-05-21T02:00:00;11,740529;0;0,272
2021-05-21T03:00:00;12,490529;0;0,272
2021-05-21T04:00:00;13,640529;0;0,272
2021-05-21T05:00:00;14,450529;0;0,273
2021-05-21T06:00:00;14,630529;0;0,272
2021-05-21T07:00:00;15,760529;0;0,272
2021-05-21T08:00:00;18,37053;0;0,271
2021-05-21T09:00:00;19,06053;0;0,271
2021-05-21T10:00:00;16,13053;0;0,27
2021-05-21T11:00:00;15,620529;0,2;0,272
2021-05-21T12:00:00;14,000529;0,1;0,269
2021-05-21T13:00:00;13,650529;0,4;0,272
2021-05-21T14:00:00;12,350529;0,5;0,276
2021-05-21T15:00:00;12,250529;0;0,275
2021-05-21T16:00:00;12,010529;0;0,275
2021-05-21T17:00:00;12,220529;0,1;0,276
2021-05-21T18:00:00;11,010529;1,1;0,283
2021-05-21T19:00:00;10,5505295;0,6;0,288
2021-05-21T20:00:00;11,020529;0;0,287
2021-05-21T21:00:00;9,750529;0,9;0,294
2021-05-21T22:00:00;9,640529;0,1;0,294
2021-05-21T23:00:00;10,0505295;0;0,293
2021-05-22T00:00:00;9,850529;0;0,291
2021-05-22T01:00:00;9,570529;0,1;0,291
2021-05-22T02:00:00;9,180529;0;0,291
2021-05-22T03:00:00;8,670529;0;0,29
2021-05-22T04:00:00;8,0505295;0;0,289
2021-05-22T05:00:00;8,640529;0;0,288
2021-05-22T06:00:00;9,630529;0;0,287
2021-05-22T07:00:00;10,630529;0;0,286
2021-05-22T08:00:00;11,740529;0;0,285
2021-05-22T09:00:00;12,880529;0;0,283
2021-05-22T10:00:00;13,200529;0;0,281
2021-05-22T11:00:00;14,880529;0;0,28
2021-05-22T12:00:00;16,22053;0;0,288
2021-05-22T13:00:00;16,680529;0;0,286
2021-05-22T14:00:00;16,87053;0;0,284
2021-05-22T15:00:00;16,48053;0;0,282
2021-05-22T16:00:00;16,70053;0;0,281
2021-05-22T17:00:00;16,40053;0;0,28
2021-05-22T18:00:00;15,070529;0;0,28
2021-05-22T19:00:00;14,120529;0;0,28
2021-05-22T20:00:00;12,720529;0;0,28
2021-05-22T21:00:00;10,540529;0,1;0,281
2021-05-22T22:00:00;9,980529;0;0,281
2021-05-22T23:00:00;9,670529;0;0,281
2021-05-23T00:00:00;9,070529;0;0,281
2021-05-23T01:00:00;8,210529;0;0,282
2021-05-23T02:00:00;8,500529;0;0,282
2021-05-23T03:00:00;8,340529;0;0,282
2021-05-23T04:00:00;8,310529;0;0,282
2021-05-23T05:00:00;8,520529;0;0,282
2021-05-23T06:00:00;9,080529;0;0,282
2021-05-23T07:00:00;9,620529;0;0,282
2021-05-23T08:00:00;10,560529;0;0,281
2021-05-23T09:00:00;12,060529;0;0,28
2021-05-23T10:00:00;13,130529;0;0,279
2021-05-23T11:00:00;14,150529;0;0,278
2021-05-23T12:00:00;14,890529;0;0,277
2021-05-23T13:00:00;16,32053;0;0,275
2021-05-23T14:00:00;16,770529;0;0,274
2021-05-23T15:00:00;17,04053;0;0,272
2021-05-23T16:00:00;16,990528;0;0,271
2021-05-23T17:00:00;16,73053;0;0,27
2021-05-23T18:00:00;16,14053;0;0,269
2021-05-23T19:00:00;15,020529;0;0,269
2021-05-23T20:00:00;14,3005295;0;0,269
2021-05-23T21:00:00;12,540529;0;0,269
2021-05-23T22:00:00;10,850529;0;0,269
2021-05-23T23:00:00;9,780529;0;0,269
2021-05-24T00:00:00;9,140529;0;0,27
2021-05-24T01:00:00;9,110529;0;0,27
2021-05-24T02:00:00;9,0505295;0;0,27
2021-05-24T03:00:00;8,560529;0;0,27
2021-05-24T04:00:00;7,8505287;0;0,27
2021-05-24T05:00:00;8,610529;0;0,269
2021-05-24T06:00:00;10,730529;0;0,269
2021-05-24T07:00:00;13,290529;0;0,269
2021-05-24T08:00:00;15,280529;0;0,268
2021-05-24T09:00:00;16,38053;0;0,268
2021-05-24T10:00:00;17,70053;0;0,267
2021-05-24T11:00:00;17,39053;0;0,266
2021-05-24T12:00:00;18,40053;0;0,263
2021-05-24T13:00:00;18,80053;0;0,263
2021-05-24T14:00:00;17,79053;0,5;0,266
2021-05-24T15:00:00;17,57053;0;0,266
2021-05-24T16:00:00;15,460529;0;0,266
2021-05-24T17:00:00;12,950529;0,8;0,272
2021-05-24T18:00:00;12,660529;1,3;0,282
2021-05-24T19:00:00;12,260529;0;0,281
2021-05-24T20:00:00;11,030529;0;0,28
2021-05-24T21:00:00;10,340529;0;0,28
2021-05-24T22:00:00;9,250529;0,1;0,28
2021-05-24T23:00:00;8,540529;0;0,279
2021-05-25T00:00:00;7,6905284;0;0,279
2021-05-25T01:00:00;7,1205287;0;0,278
2021-05-25T02:00:00;6,6705284;0;0,278
2021-05-25T03:00:00;6,4205284;0;0,278
2021-05-25T04:00:00;6,1305285;0;0,277
2021-05-25T05:00:00;6,8705287;0;0,277
2021-05-25T06:00:00;7,7505283;0;0,276
2021-05-25T07:00:00;8,910529;0;0,275
2021-05-25T08:00:00;10,0505295;0;0,275
2021-05-25T09:00:00;10,270529;0;0,274
2021-05-25T10:00:00;11,990529;0;0,272
2021-05-25T11:00:00;12,760529;0;0,271
2021-05-25T12:00:00;15,240529;0;0,259
2021-05-25T13:00:00;15,730529;0;0,258
2021-05-25T14:00:00;15,940529;0;0,256
2021-05-25T15:00:00;15,8005295;0;0,255
2021-05-25T16:00:00;15,650529;0;0,253
2021-05-25T17:00:00;15,360529;0;0,252
2021-05-25T18:00:00;14,440529;0;0,252
2021-05-25T19:00:00;13,140529;0;0,251
2021-05-25T20:00:00;11,690529;0;0,251
2021-05-25T21:00:00;10,480529;0;0,251
2021-05-25T22:00:00;9,670529;0;0,251
2021-05-25T23:00:00;8,950529;0;0,251
2021-05-26T00:00:00;8,490529;0;0,251
2021-05-26T01:00:00;8,250529;0;0,251
2021-05-26T02:00:00;8,690529;0;0,251
2021-05-26T03:00:00;8,820529;0;0,251
2021-05-26T04:00:00;9,170529;0;0,251
2021-05-26T05:00:00;11,210529;0;0,251
2021-05-26T06:00:00;11,930529;0;0,25
2021-05-26T07:00:00;13,320529;0;0,25
2021-05-26T08:00:00;14,490529;0;0,249
2021-05-26T09:00:00;15,620529;0;0,248
2021-05-26T10:00:00;16,73053;0;0,247
2021-05-26T11:00:00;17,57053;0;0,246
2021-05-26T12:00:00;16,65053;0;0,248
2021-05-26T13:00:00;17,660528;0;0,246
2021-05-26T14:00:00;17,610529;0;0,245
2021-05-26T15:00:00;17,79053;0;0,244
2021-05-26T16:00:00;15,130529;0,2;0,245
2021-05-26T17:00:00;14,620529;0,1;0,246
2021-05-26T18:00:00;14,290529;0,2;0,247
2021-05-26T19:00:00;13,8005295;0,4;0,251
2021-05-26T20:00:00;13,320529;0,3;0,253
2021-05-26T21:00:00;12,990529;0,9;0,261
2021-05-26T22:00:00;12,620529;0;0,261
2021-05-26T23:00:00;12,510529;0;0,261
2021-05-27T00:00:00;12,060529;0,7;0,268
2021-05-27T01:00:00;9,710529;3,4;0,297
2021-05-27T02:00:00;9,870529;0,4;0,299
2021-05-27T03:00:00;9,890529;0,3;0,3
2021-05-27T04:00:00;9,760529;0,4;0,3
2021-05-27T05:00:00;9,850529;0,6;0,304
2021-05-27T06:00:00;10,080529;0,4;0,304
2021-05-27T07:00:00;10,730529;0,3;0,304
2021-05-27T08:00:00;12,170529;0,1;0,301
2021-05-27T09:00:00;12,940529;0;0,298
2021-05-27T10:00:00;13,190529;0;0,295
2021-05-27T11:00:00;14,100529;0;0,292
2021-05-27T12:00:00;16,000528;0;0,28
2021-05-27T13:00:00;17,13053;0;0,278
2021-05-27T14:00:00;17,830528;0;0,275
2021-05-27T15:00:00;17,860529;0;0,273
2021-05-27T16:00:00;17,55053;0;0,272
2021-05-27T17:00:00;17,37053;0;0,27
2021-05-27T18:00:00;16,750528;0;0,269
2021-05-27T19:00:00;15,980529;0;0,269
2021-05-27T20:00:00;14,160529;0;0,268
2021-05-27T21:00:00;13,320529;0;0,268
2021-05-27T22:00:00;12,640529;0;0,268
2021-05-27T23:00:00;11,730529;0;0,268
2021-05-28T00:00:00;11,040529;0;0,267
2021-05-28T01:00:00;10,570529;0;0,267
2021-05-28T02:00:00;10,110529;0;0,267
2021-05-28T03:00:00;9,530529;0;0,267
2021-05-28T04:00:00;8,980529;0;0,267
2021-05-28T05:00:00;9,320529;0;0,267
2021-05-28T06:00:00;11,100529;0;0,266
2021-05-28T07:00:00;13,030529;0;0,266
2021-05-28T08:00:00;14,750529;0;0,265
2021-05-28T09:00:00;16,240528;0;0,264
2021-05-28T10:00:00;17,490528;0;0,263
2021-05-28T11:00:00;18,55053;0;0,261
2021-05-28T12:00:00;19,240528;0;0,263
2021-05-28T13:00:00;20,110529;0;0,262
2021-05-28T14:00:00;20,610529;0;0,261
2021-05-28T15:00:00;20,530529;0;0,259
2021-05-28T16:00:00;19,81053;0;0,258
2021-05-28T17:00:00;19,20053;0;0,257
2021-05-28T18:00:00;18,490528;0;0,257
2021-05-28T19:00:00;16,940529;0;0,257
2021-05-28T20:00:00;15,280529;0;0,256
2021-05-28T21:00:00;14,330529;0;0,256
2021-05-28T22:00:00;13,540529;0;0,256
2021-05-28T23:00:00;12,650529;0;0,256
2021-05-29T00:00:00;12,100529;0;0,257
2021-05-29T01:00:00;11,260529;0;0,257
2021-05-29T02:00:00;10,690529;0;0,257
2021-05-29T03:00:00;10,340529;0;0,257
2021-05-29T04:00:00;10,130529;0;0,257
2021-05-29T05:00:00;10,830529;0;0,257
2021-05-29T06:00:00;11,790529;0;0,257
2021-05-29T07:00:00;13,880529;0;0,257
2021-05-29T08:00:00;16,340528;0;0,256
2021-05-29T09:00:00;17,98053;0;0,255
2021-05-29T10:00:00;19,04053;0;0,254
2021-05-29T11:00:00;19,82053;0;0,253
2021-05-29T12:00:00;19,71053;0;0,253
2021-05-29T13:00:00;20,340528;0;0,252
2021-05-29T14:00:00;20,73053;0;0,251
2021-05-29T15:00:00;20,79053;0;0,25
2021-05-29T16:00:00;20,770529;0;0,249
2021-05-29T17:00:00;20,48053;0;0,248
2021-05-29T18:00:00;19,79053;0;0,247
2021-05-29T19:00:00;18,71053;0;0,247
2021-05-29T20:00:00;16,30053;0;0,246
2021-05-29T21:00:00;14,760529;0;0,246
2021-05-29T22:00:00;12,460529;0;0,246
2021-05-29T23:00:00;10,880529;0;0,246
2021-05-30T00:00:00;9,610529;0;0,246
2021-05-30T01:00:00;8,700529;0;0,246
2021-05-30T02:00:00;8,010529;0;0,246
2021-05-30T03:00:00;7,4405284;0;0,246
2021-05-30T04:00:00;7,1805286;0;0,246
2021-05-30T05:00:00;7,8905287;0;0,246
2021-05-30T06:00:00;9,620529;0;0,246
2021-05-30T07:00:00;12,430529;0;0,246
2021-05-30T08:00:00;16,64053;0;0,246
2021-05-30T09:00:00;17,680529;0;0,245
2021-05-30T10:00:00;18,940529;0;0,243
2021-05-30T11:00:00;19,96053;0;0,242
2021-05-30T12:00:00;20,71053;0;0,233
2021-05-30T13:00:00;21,20053;0;0,232
2021-05-30T14:00:00;21,32053;0;0,23
2021-05-30T15:00:00;21,15053;0;0,229
2021-05-30T16:00:00;20,770529;0;0,228
2021-05-30T17:00:00;20,12053;0;0,228
2021-05-30T18:00:00;18,940529;0;0,227
2021-05-30T19:00:00;17,260529;0;0,227
2021-05-30T20:00:00;15,380529;0;0,226
2021-05-30T21:00:00;13,5505295;0;0,226
2021-05-30T22:00:00;11,150529;0;0,226
2021-05-30T23:00:00;9,250529;0;0,226
2021-05-31T00:00:00;8,5505295;0;0,226
2021-05-31T01:00:00;7,9205284;0;0,226
2021-05-31T02:00:00;7,1605287;0;0,226
2021-05-31T03:00:00;6,5905285;0;0,226
2021-05-31T04:00:00;6,1205287;0;0,226
2021-05-31T05:00:00;6,7105284;0;0,226
2021-05-31T06:00:00;8,0505295;0;0,226
2021-05-31T07:00:00;10,0505295;0;0,226
2021-05-31T08:00:00;12,970529;0;0,225
2021-05-31T09:00:00;17,32053;0;0,225
2021-05-31T10:00:00;18,96053;0;0,224
2021-05-31T11:00:00;20,100529;0;0,223
2021-05-31T12:00:00;21,38053;0;0,218
2021-05-31T13:00:00;21,990528;0;0,218
2021-05-31T14:00:00;22,330528;0;0,217
2021-05-31T15:00:00;22,360529;0;0,216
2021-05-31T16:00:00;22,15053;0;0,215
2021-05-31T17:00:00;21,73053;0;0,215
2021-05-31T18:00:00;20,96053;0;0,214
2021-05-31T19:00:00;19,500528;0;0,214
2021-05-31T20:00:00;17,37053;0;0,214
2021-05-31T21:00:00;14,890529;0;0,214
2021-05-31T22:00:00;13,350529;0;0,214
2021-05-31T23:00:00;12,360529;0;0,214
2021-06-01T00:00:00;11,670529;0;0,213
2021-06-01T01:00:00;10,880529;0;0,213
2021-06-01T02:00:00;10,080529;0;0,213
2021-06-01T03:00:00;9,580529;0;0,213
2021-06-01T04:00:00;9,310529;0;0,213
2021-06-01T05:00:00;10,910529;0;0,213
2021-06-01T06:00:00;13,200529;0;0,213
2021-06-01T07:00:00;15,530529;0;0,213
2021-06-01T08:00:00;17,830528;0;0,212
2021-06-01T09:00:00;20,250528;0;0,212
2021-06-01T10:00:00;21,79053;0;0,211
2021-06-01T11:00:00;22,87053;0;0,211
2021-06-01T12:00:00;23,97053;0;0,215
2021-06-01T13:00:00;24,590528;0;0,214
2021-06-01T14:00:00;24,88053;0;0,214
2021-06-01T15:00:00;25,000528;0;0,213
2021-06-01T16:00:00;24,840528;0;0,212
2021-06-01T17:00:00;24,47053;0;0,212
2021-06-01T18:00:00;23,70053;0;0,211
2021-06-01T19:00:00;22,250528;0;0,211
2021-06-01T20:00:00;20,32053;0;0,211
2021-06-01T21:00:00;18,14053;0;0,211
2021-06-01T22:00:00;16,95053;0;0,211
2021-06-01T23:00:00;15,360529;0;0,211
2021-06-02T00:00:00;14,620529;0;0,211
2021-06-02T01:00:00;14,350529;0;0,21
2021-06-02T02:00:00;14,180529;0;0,21
2021-06-02T03:00:00;14,0505295;0;0,21
2021-06-02T04:00:00;13,600529;0;0,211
2021-06-02T05:00:00;13,480529;0;0,211
2021-06-02T06:00:00;15,630529;0;0,21
2021-06-02T07:00:00;18,170528;0;0,21
2021-06-02T08:00:00;20,410528;0;0,21
2021-06-02T09:00:00;22,360529;0;0,209
2021-06-02T10:00:00;24,000528;0;0,209
2021-06-02T11:00:00;25,15053;0;0,208
2021-06-02T12:00:00;24,680529;0;0,203
2021-06-02T13:00:00;25,31053;0;0,202
2021-06-02T14:00:00;24,280529;0;0,202
2021-06-02T15:00:00;23,72053;0;0,201
2021-06-02T16:00:00;23,590528;0;0,201
2021-06-02T17:00:00;23,05053;0,1;0,202
2021-06-02T18:00:00;22,63053;0,2;0,204
2021-06-02T19:00:00;21,98053;0;0,204
2021-06-02T20:00:00;21,14053;0;0,204
2021-06-02T21:00:00;19,240528;0;0,204
2021-06-02T22:00:00;17,20053;0;0,204
2021-06-02T23:00:00;16,000528;0;0,204
2021-06-03T00:00:00;16,030529;0;0,204
2021-06-03T01:00:00;15,860529;0;0,204
2021-06-03T02:00:00;16,12053;0;0,204
2021-06-03T03:00:00;16,100529;0;0,204
2021-06-03T04:00:00;16,020529;0;0,203
2021-06-03T05:00:00;16,20053;0;0,203
2021-06-03T06:00:00;17,73053;0;0,203
2021-06-03T07:00:00;20,48053;0;0,203
2021-06-03T08:00:00;22,57053;0;0,203
2021-06-03T09:00:00;23,990528;0;0,202
2021-06-03T10:00:00;25,020529;0;0,202
2021-06-03T11:00:00;25,910528;0;0,201
2021-06-03T12:00:00;25,780529;0;0,232
2021-06-03T13:00:00;26,29053;0;0,231
2021-06-03T14:00:00;26,48053;0;0,23
2021-06-03T15:00:00;26,530529;0;0,229
2021-06-03T16:00:00;25,490528;0;0,228
2021-06-03T17:00:00;24,95053;0,3;0,231
2021-06-03T18:00:00;24,280529;0,2;0,233
2021-06-03T19:00:00;23,610529;0;0,233
2021-06-03T20:00:00;22,89053;0;0,233
2021-06-03T21:00:00;21,47053;0;0,233
2021-06-03T22:00:00;19,860529;0;0,233
2021-06-03T23:00:00;19,030529;0;0,233
2021-06-04T00:00:00;18,31053;0;0,233
2021-06-04T01:00:00;17,920528;0;0,233
2021-06-04T02:00:00;17,72053;0;0,233
2021-06-04T03:00:00;17,660528;0;0,233
2021-06-04T04:00:00;17,760529;0,1;0,234
2021-06-04T05:00:00;17,590528;0,4;0,237
2021-06-04T06:00:00;18,12053;0,2;0,24
2021-06-04T07:00:00;20,360529;0;0,239
2021-06-04T08:00:00;22,56053;0;0,239
2021-06-04T09:00:00;23,29053;0;0,238
2021-06-04T10:00:00;24,88053;0;0,237
2021-06-04T11:00:00;25,760529;0;0,236
2021-06-04T12:00:00;25,190529;0;0,224
2021-06-04T13:00:00;25,840528;0;0,223
2021-06-04T14:00:00;25,760529;0;0,223
2021-06-04T15:00:00;25,750528;0;0,222
2021-06-04T16:00:00;25,21053;0;0,221
2021-06-04T17:00:00;24,46053;0;0,221
2021-06-04T18:00:00;23,81053;0,1;0,221
2021-06-04T19:00:00;23,29053;0,1;0,222
